ISO3,score_2012,country,score_2022,delta,rank_2012,rank_2022,rank_delta
GUY,0.1902654867256637,Guyana,0.2831858407079646,0.09292035398230089,86.0,70.0,16.0
NOR,0.3230088495575221,Norway,0.415929203539823,0.09292035398230086,47.0,41.0,6.0
MLT,0.12389380530973451,Malta,0.21238938053097345,0.08849557522123894,126.0,92.0,34.0
UZB,0.05752212389380531,Uzbekistan,0.14601769911504425,0.08849557522123894,183.0,117.0,66.0
GBR,0.827433628318584,United Kingdom,0.911504424778761,0.08407079646017701,9.0,10.0,-1.0
IDN,0.34513274336283184,Indonesia,0.42920353982300885,0.08407079646017701,43.0,40.0,3.0
SWE,0.36283185840707965,Sweden,0.4424778761061947,0.07964601769911506,40.0,34.0,6.0
ISR,0.22566371681415928,Israel,0.3008849557522124,0.07522123893805313,71.0,65.0,6.0
GRC,0.43805309734513276,Greece,0.5132743362831859,0.0752212389380531,31.0,31.0,0.0
MDV,0.15486725663716813,Maldives,0.23008849557522124,0.0752212389380531,102.0,83.0,19.0
MNG,0.05752212389380531,Mongolia,0.1327433628318584,0.07522123893805308,183.0,131.0,52.0
UKR,0.49557522123893805,Ukraine,0.5663716814159292,0.07079646017699115,24.0,23.0,1.0
AUS,0.4823008849557522,Australia,0.5530973451327433,0.07079646017699115,26.0,26.0,0.0
HUN,0.24336283185840707,Hungary,0.3141592920353982,0.07079646017699115,60.0,60.0,0.0
KEN,0.24336283185840707,Kenya,0.3141592920353982,0.07079646017699115,60.0,60.0,0.0
AZE,0.13716814159292035,Azerbaijan,0.2079646017699115,0.07079646017699115,118.0,93.0,25.0
USA,1.1858407079646018,United States,1.252212389380531,0.0663716814159292,1.0,1.0,0.0
CYP,0.23893805309734512,Cyprus,0.3008849557522124,0.0619469026548673,65.0,65.0,0.0
ISL,0.15486725663716813,Iceland,0.2168141592920354,0.06194690265486727,102.0,89.0,13.0
LAO,0.12389380530973451,Lao PDR,0.18584070796460178,0.06194690265486727,126.0,100.0,26.0
COD,0.12831858407079647,"Congo, Democratic Republic",0.1902654867256637,0.06194690265486724,124.0,99.0,25.0
SLE,0.0663716814159292,Sierra Leone,0.12389380530973451,0.057522123893805316,178.0,139.0,39.0
ECU,0.07964601769911504,Ecuador,0.13716814159292035,0.0575221238938053,166.0,126.0,40.0
KOR,0.6460176991150443,"Korea, Republic",0.7035398230088495,0.05752212389380529,16.0,18.0,-2.0
PAN,0.2168141592920354,Panama,0.2743362831858407,0.05752212389380529,76.0,73.0,3.0
LVA,0.2079646017699115,Latvia,0.2654867256637168,0.05752212389380529,79.0,74.0,5.0
DEU,0.8893805309734513,Germany,0.9424778761061947,0.053097345132743445,6.0,7.0,-1.0
MAR,0.1902654867256637,Morocco,0.24336283185840707,0.05309734513274336,86.0,79.0,7.0
PER,0.17699115044247787,Peru,0.23008849557522124,0.05309734513274336,94.0,83.0,11.0
COL,0.14601769911504425,Colombia,0.19911504424778761,0.05309734513274336,113.0,97.0,16.0
ARM,0.10176991150442477,Armenia,0.15486725663716813,0.05309734513274336,149.0,114.0,35.0
HRV,0.23008849557522124,Croatia,0.27876106194690264,0.04867256637168141,69.0,71.0,-2.0
KAZ,0.1902654867256637,Kazakhstan,0.23893805309734512,0.04867256637168141,86.0,81.0,5.0
