ISO3,country,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness,betweenness_weighted,strength_out,strength_in
FSM,Micronesia,0.02654867256637168,0.02654867256637168,0.0,0.0,0.0,0.0,11982.164073
LSO,Lesotho,0.022123893805309734,0.017699115044247787,0.004424778761061947,0.0,0.0,150.503535,11860.945128999998
PRK,"Korea, Democratic People’s Republic",0.030973451327433628,0.022123893805309734,0.008849557522123894,1.3435615388614476e-05,0.0,0.792753,136034.456696
TON,Tonga,0.017699115044247787,0.017699115044247787,0.0,0.0,0.0,0.0,584.148987
WLF,Wallis and Futuna Islands,0.022123893805309734,0.022123893805309734,0.0,0.0,0.0,0.0,755.729251
ASM,American Samoa,0.022123893805309734,0.022123893805309734,0.0,0.0,0.0,0.0,114.746674
VGB,British Virgin Islands,0.03982300884955752,0.022123893805309734,0.017699115044247787,0.000104191012745585,0.0,326.771232,2952.701278
NIU,Niue,0.01327433628318584,0.01327433628318584,0.0,0.0,0.0,0.0,159.20234699999997
SMR,San Marino,0.01327433628318584,0.004424778761061947,0.008849557522123894,0.0,0.0,0.05491,2.050242
GUM,Guam,0.030973451327433628,0.022123893805309734,0.008849557522123894,1.1406130103953382e-05,0.0,96.821904,4100.971706
KNA,Saint Kitts and Nevis,0.02654867256637168,0.022123893805309734,0.004424778761061947,2.5736298535787056e-06,0.0,46.06085,2681.3084679999997
IOT,British Indian Ocean Territory,0.008849557522123894,0.004424778761061947,0.004424778761061947,0.0,0.0,11.009792,28.825000000000003
MNP,Northern Mariana Islands,0.022123893805309734,0.022123893805309734,0.0,0.0,0.0,0.0,2380.8787190000003
NFK,Norfolk Islands,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,24.620656
BES,Bonaire,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,34.810206
PCN,Pitcairn,0.004424778761061947,0.0,0.004424778761061947,0.0,0.0,254.95992,0.0
CXR,Christmas Islands,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0,3.121251
TKL,Tokelau,0.004424778761061947,0.0,0.004424778761061947,0.0,0.0,0.016259,0.0
AIA,Anguilla,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0,924.7139999999999
VAT,Holy See,0.01327433628318584,0.0,0.01327433628318584,0.0,0.0,45.761753,0.0
